customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,segment,country
13948,361,4,548.76,2,3,2,232,7,Needs Attention,United Kingdom
13949,3,6,2427.3199999999997,5,4,4,544,13,Champions,United Kingdom
13950,11,4,745.06,5,3,3,533,11,Loyal Customers,United Kingdom
13951,176,3,674.45,3,3,3,333,9,Loyal Customers,United Kingdom
13952,218,14,12823.52,2,5,5,255,12,At Risk,United Kingdom
13953,7,12,6640.68,5,5,5,555,15,Champions,United Kingdom
13954,2,2,439.92,5,2,2,522,9,New Customers,United Kingdom
13955,154,3,545.17,3,3,2,332,8,Loyal Customers,United Kingdom
13956,5,5,1026.42,5,4,3,543,12,Loyal Customers,United Kingdom
13957,418,3,458.25,1,3,2,132,6,Needs Attention,United Kingdom
13958,380,8,4709.23,2,4,5,245,11,At Risk,United Kingdom
13959,79,6,1076.18,3,4,3,343,10,Loyal Customers,United Kingdom
13960,21,2,230.22,4,2,1,421,7,New Customers,United Kingdom
13961,392,1,538.4,2,1,2,212,5,Lost,United Kingdom
13962,22,3,362.8,4,3,2,432,9,Loyal Customers,United Kingdom
13963,308,17,3011.87,2,5,5,255,12,At Risk,United Kingdom
13964,387,2,438.9,2,2,2,222,6,Lost,United Kingdom
13965,477,3,996.61,1,3,3,133,7,Needs Attention,United Kingdom
13966,435,1,390.85999999999996,1,1,2,112,4,Lost,United Kingdom
13967,146,2,166.3,3,2,1,321,6,Promising,United Kingdom
13968,423,1,123.66,1,1,1,111,3,Lost,United Kingdom
13969,7,35,13365.87,5,5,5,555,15,Champions,United Kingdom
13970,386,2,846.55,2,2,3,223,7,Needs Attention,United Kingdom
13971,19,14,4667.57,5,5,5,555,15,Champions,United Kingdom
13972,71,2,190.25,3,2,1,321,6,Promising,United Kingdom
13973,287,1,264.7,2,1,1,211,4,Lost,United Kingdom
13974,49,2,677.72,4,2,3,423,9,New Customers,United Kingdom
13975,31,12,5358.84,4,5,5,455,14,Champions,United Kingdom
13976,207,4,1192.3600000000001,2,3,3,233,8,Needs Attention,United Kingdom
13977,411,1,519.81,1,1,2,112,4,Lost,United Kingdom
13978,15,2,196.79,5,2,1,521,8,New Customers,United Kingdom
13979,73,7,3416.23,3,4,5,345,12,Loyal Customers,United Kingdom
13980,60,5,799.92,3,4,3,343,10,Loyal Customers,United Kingdom
13981,416,1,331.14,1,1,2,112,4,Lost,United Kingdom
13982,39,9,4445.59,4,5,5,455,14,Champions,United Kingdom
13983,30,21,7108.45,4,5,5,455,14,Champions,United Kingdom
13984,27,12,2048.6,4,5,4,454,13,Champions,United Kingdom
13985,4,22,10020.86,5,5,5,555,15,Champions,United Kingdom
13986,17,1,320.46,5,1,2,512,8,New Customers,United Kingdom
13987,380,2,682.54,2,2,3,223,7,Needs Attention,United Kingdom
13988,20,8,4757.8,4,4,5,445,13,Champions,United Kingdom
13989,66,5,2026.06,3,4,4,344,11,Loyal Customers,United Kingdom
13990,213,1,311.3,2,1,2,212,5,Lost,United Kingdom
13991,12,6,855.97,5,4,3,543,12,Loyal Customers,United Kingdom
13992,30,3,219.5,4,3,1,431,8,Loyal Customers,United Kingdom
13993,43,19,6775.71,4,5,5,455,14,Champions,United Kingdom
13994,4,6,2313.14,5,4,4,544,13,Champions,United Kingdom
13995,15,14,3902.0099999999998,5,5,5,555,15,Champions,United Kingdom
13996,386,2,895.76,2,2,3,223,7,Needs Attention,United Kingdom
13997,519,3,382.31,1,3,2,132,6,Needs Attention,United Kingdom
13998,447,3,566.7,1,3,2,132,6,Needs Attention,United Kingdom
13999,10,29,9502.26,5,5,5,555,15,Champions,United Kingdom
14000,211,5,2046.34,2,4,4,244,10,At Risk,United Kingdom
14001,46,9,4530.09,4,5,5,455,14,Champions,United Kingdom
14002,134,2,529.73,3,2,2,322,7,Promising,United Kingdom
14003,733,1,209.41,1,1,1,111,3,Lost,United Kingdom
14004,43,11,6258.45,4,5,5,455,14,Champions,United Kingdom
14005,10,5,2874.72,5,4,4,544,13,Champions,United Kingdom
14006,116,7,2196.67,3,4,4,344,11,Loyal Customers,United Kingdom
14007,513,1,79.48,1,1,1,111,3,Lost,United Kingdom
14008,432,1,509.04,1,1,2,112,4,Lost,United Kingdom
14009,198,3,1099.91,2,3,3,233,8,Needs Attention,United Kingdom
14010,565,2,445.15,1,2,2,122,5,Lost,United Kingdom
14011,480,2,457.82,1,2,2,122,5,Lost,United Kingdom
14012,278,1,328.8,2,1,2,212,5,Lost,United Kingdom
14013,110,5,1084.57,3,4,3,343,10,Loyal Customers,United Kingdom
14014,77,3,1948.21,3,3,4,334,10,Loyal Customers,United Kingdom
14015,53,1,917.34,4,1,3,413,8,New Customers,United Kingdom
14016,162,11,11403.41,3,5,5,355,13,Loyal Customers,EIRE
14017,571,1,229.75,1,1,1,111,3,Lost,United Kingdom
14018,645,1,367.15,1,1,2,112,4,Lost,United Kingdom
14019,47,3,1421.61,4,3,4,434,11,Loyal Customers,United Kingdom
14020,17,4,1249.01,5,3,4,534,12,Loyal Customers,United Kingdom
14021,155,7,1716.58,3,4,4,344,11,Loyal Customers,United Kingdom
14022,225,2,792.15,2,2,3,223,7,Needs Attention,United Kingdom
14023,7,2,584.0699999999999,5,2,2,522,9,New Customers,United Kingdom
14024,122,3,645.74,3,3,3,333,9,Loyal Customers,United Kingdom
14025,465,8,4057.9,1,4,5,145,10,At Risk,United Kingdom
14026,471,2,713.11,1,2,3,123,6,Needs Attention,United Kingdom
14027,61,1,104.82,3,1,1,311,5,Promising,United Kingdom
14028,550,3,10396.5,1,3,5,135,9,Needs Attention,United Kingdom
14029,63,2,467.66,3,2,2,322,7,Promising,United Kingdom
14030,18,20,8262.29,5,5,5,555,15,Champions,United Kingdom
14031,7,44,40999.17,5,5,5,555,15,Champions,United Kingdom
14032,2,16,4850.27,5,5,5,555,15,Champions,United Kingdom
14033,555,1,109.44,1,1,1,111,3,Lost,United Kingdom
14034,22,3,651.82,4,3,3,433,10,Loyal Customers,United Kingdom
14035,29,9,2856.72,4,5,4,454,13,Champions,United Kingdom
14036,285,1,626.65,2,1,3,213,6,Needs Attention,United Kingdom
14037,176,6,836.95,3,4,3,343,10,Loyal Customers,United Kingdom
14038,78,5,3069.88,3,4,5,345,12,Loyal Customers,United Kingdom
14039,33,2,267.28,4,2,1,421,7,New Customers,United Kingdom
14040,41,35,12645.57,4,5,5,455,14,Champions,United Kingdom
14041,266,1,141.41,2,1,1,211,4,Lost,United Kingdom
14042,725,1,431.98,1,1,2,112,4,Lost,United Kingdom
14043,491,2,304.25,1,2,2,122,5,Lost,United Kingdom
14044,27,10,3123.1,4,5,5,455,14,Champions,United Kingdom
14045,109,16,11313.03,3,5,5,355,13,Loyal Customers,United Kingdom
14046,284,1,154.99,2,1,1,211,4,Lost,United Kingdom
14047,9,14,4255.03,5,5,5,555,15,Champions,United Kingdom
14048,305,3,748.69,2,3,3,233,8,Needs Attention,United Kingdom
14049,17,13,13239.03,5,5,5,555,15,Champions,United Kingdom
14050,32,2,746.36,4,2,3,423,9,New Customers,United Kingdom
14051,1,37,22434.0,5,5,5,555,15,Champions,United Kingdom
14052,20,2,480.81,4,2,2,422,8,New Customers,United Kingdom
14053,124,4,572.3,3,3,2,332,8,Loyal Customers,United Kingdom
14054,65,1,92.46000000000001,3,1,1,311,5,Promising,United Kingdom
14055,106,3,1520.96,3,3,4,334,10,Loyal Customers,United Kingdom
14056,1,23,8214.65,5,5,5,555,15,Champions,United Kingdom
14057,24,22,8408.84,4,5,5,455,14,Champions,United Kingdom
14058,463,2,469.19,1,2,2,122,5,Lost,United Kingdom
14059,267,1,183.6,2,1,1,211,4,Lost,United Kingdom
14060,5,30,9519.08,5,5,5,555,15,Champions,United Kingdom
14061,507,3,917.4300000000001,1,3,3,133,7,Needs Attention,United Kingdom
14062,10,24,25604.2,5,5,5,555,15,Champions,United Kingdom
14063,438,9,22710.2,1,5,5,155,11,At Risk,United Kingdom
14064,29,15,3332.42,4,5,5,455,14,Champions,United Kingdom
14065,389,3,891.02,2,3,3,233,8,Needs Attention,United Kingdom
14066,267,1,152.55,2,1,1,211,4,Lost,United Kingdom
14067,64,2,374.7,3,2,2,322,7,Promising,United Kingdom
14068,320,4,1528.37,2,3,4,234,9,Needs Attention,United Kingdom
14069,515,2,230.06,1,2,1,121,4,Lost,United Kingdom
14070,685,1,326.55,1,1,2,112,4,Lost,United Kingdom
14071,4,8,1438.82,5,4,4,544,13,Champions,United Kingdom
14072,667,1,390.85,1,1,2,112,4,Lost,United Kingdom
14073,32,1,151.04,4,1,1,411,6,New Customers,United Kingdom
14074,623,1,219.4,1,1,1,111,3,Lost,United Kingdom
14075,5,6,1734.87,5,4,4,544,13,Champions,United Kingdom
14076,129,1,122.47,3,1,1,311,5,Promising,United Kingdom
14077,41,6,615.08,4,4,2,442,10,Loyal Customers,United Kingdom
14078,102,9,1692.63,3,5,4,354,12,Loyal Customers,United Kingdom
14079,125,2,618.73,3,2,3,323,8,Needs Attention,United Kingdom
14080,33,5,1115.68,4,4,3,443,11,Loyal Customers,United Kingdom
14081,302,10,5370.1,2,5,5,255,12,At Risk,United Kingdom
14082,365,2,413.36,2,2,2,222,6,Lost,United Kingdom
14083,4,11,1407.26,5,5,4,554,14,Champions,United Kingdom
14084,512,1,150.5,1,1,1,111,3,Lost,United Kingdom
14085,2,33,10104.97,5,5,5,555,15,Champions,United Kingdom
14086,463,1,39.95,1,1,1,111,3,Lost,United Kingdom
14087,3,3,846.22,5,3,3,533,11,Loyal Customers,United Kingdom
14088,10,16,64036.8,5,5,5,555,15,Champions,United Kingdom
14089,57,1,161.0,4,1,1,411,6,New Customers,United Kingdom
14090,325,1,76.32,2,1,1,211,4,Lost,United Kingdom
14091,654,2,9530.08,1,2,5,125,8,Needs Attention,United Kingdom
14092,8,24,7229.45,5,5,5,555,15,Champions,United Kingdom
14093,12,1,442.85,5,1,2,512,8,New Customers,United Kingdom
14094,440,1,335.21999999999997,1,1,2,112,4,Lost,United Kingdom
14095,723,1,2.95,1,1,1,111,3,Lost,United Kingdom
14096,4,17,65164.79,5,5,5,555,15,Champions,United Kingdom
14097,481,2,422.86,1,2,2,122,5,Lost,United Kingdom
14098,37,1,147.35,4,1,1,411,6,New Customers,United Kingdom
14099,16,20,5765.71,5,5,5,555,15,Champions,United Kingdom
14100,138,1,194.9,3,1,1,311,5,Promising,United Kingdom
14101,74,13,9961.93,3,5,5,355,13,Loyal Customers,United Kingdom
14102,5,5,1360.28,5,4,4,544,13,Champions,United Kingdom
14104,155,5,771.58,3,4,3,343,10,Loyal Customers,United Kingdom
14105,239,5,5988.83,2,4,5,245,11,At Risk,United Kingdom
14106,737,1,214.8,1,1,1,111,3,Lost,United Kingdom
14107,52,11,4877.3,4,5,5,455,14,Champions,United Kingdom
14108,31,4,1044.96,4,3,3,433,10,Loyal Customers,United Kingdom
14109,73,1,144.2,3,1,1,311,5,Promising,United Kingdom
14110,4,33,12987.95,5,5,5,555,15,Champions,United Kingdom
14111,14,4,692.85,5,3,3,533,11,Loyal Customers,United Kingdom
14112,23,13,5834.59,4,5,5,455,14,Champions,United Kingdom
14113,4,16,7092.61,5,5,5,555,15,Champions,United Kingdom
14114,274,7,1364.09,2,4,4,244,10,At Risk,United Kingdom
14115,502,2,622.67,1,2,3,123,6,Needs Attention,United Kingdom
14116,20,5,1382.74,4,4,4,444,12,Champions,United Kingdom
14117,144,1,90.0,3,1,1,311,5,Promising,United Kingdom
14118,429,1,458.45,1,1,2,112,4,Lost,United Kingdom
14119,376,2,183.37,2,2,1,221,5,Lost,United Kingdom
14121,4,4,2780.15,5,3,4,534,12,Loyal Customers,United Kingdom
14122,406,3,362.42,2,3,2,232,7,Needs Attention,United Kingdom
14123,733,1,436.18,1,1,2,112,4,Lost,United Kingdom
14124,84,1,419.58,3,1,2,312,6,Promising,United Kingdom
14125,11,3,2740.43,5,3,4,534,12,Loyal Customers,United Kingdom
14126,8,4,1172.46,5,3,3,533,11,Loyal Customers,United Kingdom
14127,123,6,1900.08,3,4,4,344,11,Loyal Customers,United Kingdom
14128,61,3,924.21,3,3,3,333,9,Loyal Customers,United Kingdom
14129,2,9,2591.34,5,5,4,554,14,Champions,United Kingdom
14130,319,4,1882.67,2,3,4,234,9,Needs Attention,United Kingdom
14131,649,1,187.87,1,1,1,111,3,Lost,United Kingdom
14132,2,11,3586.0299999999997,5,5,5,555,15,Champions,United Kingdom
14133,130,4,911.14,3,3,3,333,9,Loyal Customers,United Kingdom
14134,383,15,11123.35,2,5,5,255,12,At Risk,United Kingdom
14135,2,24,9643.92,5,5,5,555,15,Champions,United Kingdom
14136,401,5,1570.81,2,4,4,244,10,At Risk,United Kingdom
14137,696,1,332.7,1,1,2,112,4,Lost,United Kingdom
14138,2,2,982.38,5,2,3,523,10,New Customers,United Kingdom
14139,46,4,1086.8,4,3,3,433,10,Loyal Customers,United Kingdom
14140,4,2,935.05,5,2,3,523,10,New Customers,United Kingdom
14141,3,4,915.13,5,3,3,533,11,Loyal Customers,United Kingdom
14142,373,2,983.15,2,2,3,223,7,Needs Attention,United Kingdom
14143,134,1,115.8,3,1,1,311,5,Promising,United Kingdom
14144,486,1,30.6,1,1,1,111,3,Lost,United Kingdom
14145,47,7,7600.05,4,4,5,445,13,Champions,United Kingdom
14146,9,12,9450.3,5,5,5,555,15,Champions,United Kingdom
14147,78,9,2590.2,3,5,4,354,12,Loyal Customers,United Kingdom
14148,234,2,466.29,2,2,2,222,6,Lost,United Kingdom
14149,221,1,446.62,2,1,2,212,5,Lost,United Kingdom
14150,36,2,658.64,4,2,3,423,9,New Customers,United Kingdom
14151,673,2,679.45,1,2,3,123,6,Needs Attention,United Kingdom
14152,75,7,1997.34,3,4,4,344,11,Loyal Customers,United Kingdom
14153,483,1,233.39999999999998,1,1,1,111,3,Lost,United Kingdom
14154,239,8,6460.7,2,4,5,245,11,At Risk,United Kingdom
14155,266,1,118.75,2,1,1,211,4,Lost,United Kingdom
14156,10,156,313946.37,5,5,5,555,15,Champions,EIRE
14157,20,5,1002.78,4,4,3,443,11,Loyal Customers,United Kingdom
14158,40,1,507.65999999999997,4,1,2,412,7,New Customers,United Kingdom
14159,20,20,7938.01,4,5,5,455,14,Champions,United Kingdom
14160,610,7,8421.47,1,4,5,145,10,At Risk,United Kingdom
14161,216,7,3318.88,2,4,5,245,11,At Risk,United Kingdom
14162,174,2,289.36,3,2,1,321,6,Promising,United Kingdom
14163,87,5,2594.62,3,4,4,344,11,Loyal Customers,United Kingdom
14164,71,2,1631.77,3,2,4,324,9,Needs Attention,United Kingdom
14165,276,1,122.53999999999999,2,1,1,211,4,Lost,United Kingdom
14166,505,2,256.85,1,2,1,121,4,Lost,United Kingdom
14167,39,8,1296.49,4,4,4,444,12,Champions,United Kingdom
14168,421,2,370.45,1,2,2,122,5,Lost,United Kingdom
14169,431,2,624.43,1,2,3,123,6,Needs Attention,United Kingdom
14170,375,3,597.33,2,3,2,232,7,Needs Attention,United Kingdom
14171,98,2,498.79,3,2,2,322,7,Promising,United Kingdom
14172,605,3,402.71999999999997,1,3,2,132,6,Needs Attention,United Kingdom
14173,11,6,586.0,5,4,2,542,11,Loyal Customers,United Kingdom
14174,33,1,134.46,4,1,1,411,6,New Customers,United Kingdom
14175,60,8,7678.88,3,4,5,345,12,Loyal Customers,United Kingdom
14176,297,5,916.01,2,4,3,243,9,At Risk,United Kingdom
14177,86,13,2229.34,3,5,4,354,12,Loyal Customers,United Kingdom
14178,9,7,1620.93,5,4,4,544,13,Champions,United Kingdom
14179,41,2,719.78,4,2,3,423,9,New Customers,United Kingdom
14180,11,33,6319.25,5,5,5,555,15,Champions,United Kingdom
14181,411,2,310.55,1,2,2,122,5,Lost,United Kingdom
14182,444,4,678.77,1,3,3,133,7,Needs Attention,United Kingdom
14183,411,2,286.29,1,2,1,121,4,Lost,United Kingdom
14184,67,1,452.89,3,1,2,312,6,Promising,United Kingdom
14185,331,1,197.65,2,1,1,211,4,Lost,United Kingdom
14186,427,5,1550.6299999999999,1,4,4,144,9,At Risk,United Kingdom
14187,474,1,123.5,1,1,1,111,3,Lost,United Kingdom
14188,31,6,2054.36,4,4,4,444,12,Champions,United Kingdom
14189,2,16,5814.39,5,5,5,555,15,Champions,United Kingdom
14190,666,1,79.9,1,1,1,111,3,Lost,United Kingdom
14191,2,15,4817.66,5,5,5,555,15,Champions,United Kingdom
14192,388,1,293.74,2,1,2,212,5,Lost,United Kingdom
14193,68,3,1210.19,3,3,3,333,9,Loyal Customers,United Kingdom
14194,5,36,18670.59,5,5,5,555,15,Champions,United Kingdom
14195,202,6,2615.6,2,4,4,244,10,At Risk,United Kingdom
14196,107,1,335.52,3,1,2,312,6,Promising,United Kingdom
14197,411,1,390.05,1,1,2,112,4,Lost,United Kingdom
14198,18,9,1569.73,5,5,4,554,14,Champions,United Kingdom
14199,218,4,1091.7,2,3,3,233,8,Needs Attention,United Kingdom
14200,617,1,379.2,1,1,2,112,4,Lost,United Kingdom
14201,60,10,1193.54,3,5,3,353,11,Loyal Customers,United Kingdom
14202,381,3,847.76,2,3,3,233,8,Needs Attention,United Kingdom
14203,397,1,339.34,2,1,2,212,5,Lost,United Kingdom
14204,2,4,1062.96,5,3,3,533,11,Loyal Customers,United Kingdom
14205,17,9,2414.2,5,5,4,554,14,Champions,United Kingdom
14206,239,3,1185.01,2,3,3,233,8,Needs Attention,United Kingdom
14207,688,1,157.8,1,1,1,111,3,Lost,United Kingdom
14208,95,2,567.05,3,2,2,322,7,Promising,United Kingdom
14209,11,15,4993.2699999999995,5,5,5,555,15,Champions,United Kingdom
14210,106,16,5861.5199999999995,3,5,5,355,13,Loyal Customers,United Kingdom
14211,53,18,4402.29,4,5,5,455,14,Champions,United Kingdom
14212,90,2,2190.14,3,2,4,324,9,Needs Attention,United Kingdom
14213,405,1,1192.2,2,1,3,213,6,Needs Attention,United Kingdom
14214,31,5,1004.38,4,4,3,443,11,Loyal Customers,United Kingdom
14215,12,9,3416.33,5,5,5,555,15,Champions,United Kingdom
14216,3,5,2150.04,5,4,4,544,13,Champions,United Kingdom
14217,2,23,3416.89,5,5,5,555,15,Champions,United Kingdom
14218,43,1,169.48,4,1,1,411,6,New Customers,United Kingdom
14219,4,3,633.83,5,3,3,533,11,Loyal Customers,United Kingdom
14220,247,4,1515.0,2,3,4,234,9,Needs Attention,United Kingdom
14221,42,17,6517.49,4,5,5,455,14,Champions,United Kingdom
14222,177,1,683.17,3,1,3,313,7,Needs Attention,United Kingdom
14223,92,3,991.13,3,3,3,333,9,Loyal Customers,United Kingdom
14224,110,9,1897.9,3,5,4,354,12,Loyal Customers,United Kingdom
14225,435,4,2037.02,1,3,4,134,8,Needs Attention,United Kingdom
14226,29,6,3002.5299999999997,4,4,5,445,13,Champions,United Kingdom
14227,26,15,6368.71,4,5,5,455,14,Champions,United Kingdom
14228,438,3,745.5,1,3,3,133,7,Needs Attention,United Kingdom
14229,52,7,2594.04,4,4,4,444,12,Champions,United Kingdom
14230,436,3,979.8,1,3,3,133,7,Needs Attention,United Kingdom
14231,184,4,1235.62,3,3,3,333,9,Loyal Customers,United Kingdom
14232,43,5,2048.07,4,4,4,444,12,Champions,United Kingdom
14233,49,7,2904.27,4,4,4,444,12,Champions,United Kingdom
14234,22,4,775.46,4,3,3,433,10,Loyal Customers,United Kingdom
14235,75,9,4717.99,3,5,5,355,13,Loyal Customers,United Kingdom
14236,81,5,1744.64,3,4,4,344,11,Loyal Customers,United Kingdom
14237,373,2,632.14,2,2,3,223,7,Needs Attention,United Kingdom
14238,326,3,434.23,2,3,2,232,7,Needs Attention,United Kingdom
14239,43,21,4263.17,4,5,5,455,14,Champions,United Kingdom
14240,30,3,1247.49,4,3,3,433,10,Loyal Customers,United Kingdom
14241,184,2,333.7,3,2,2,322,7,Promising,United Kingdom
14242,235,2,280.55,2,2,1,221,5,Lost,United Kingdom
14243,9,17,7431.05,5,5,5,555,15,Champions,United Kingdom
14244,661,1,366.41999999999996,1,1,2,112,4,Lost,United Kingdom
14245,220,2,1693.45,2,2,4,224,8,Needs Attention,United Kingdom
14246,111,3,1474.06,3,3,4,334,10,Loyal Customers,United Kingdom
14247,278,5,772.66,2,4,3,243,9,At Risk,United Kingdom
14248,318,3,1032.95,2,3,3,233,8,Needs Attention,United Kingdom
14249,411,12,5625.46,1,5,5,155,11,At Risk,United Kingdom
14250,7,3,1904.05,5,3,4,534,12,Loyal Customers,United Kingdom
14251,2,5,2879.7,5,4,4,544,13,Champions,United Kingdom
14252,381,1,350.99,2,1,2,212,5,Lost,United Kingdom
14253,493,2,363.40000000000003,1,2,2,122,5,Lost,United Kingdom
14254,433,1,601.03,1,1,2,112,4,Lost,United Kingdom
14255,546,1,1000.63,1,1,3,113,5,Needs Attention,United Kingdom
14256,260,5,2473.99,2,4,4,244,10,At Risk,United Kingdom
14257,64,9,5954.45,3,5,5,355,13,Loyal Customers,United Kingdom
14258,9,25,32051.34,5,5,5,555,15,Champions,United Kingdom
14259,142,1,120.0,3,1,1,311,5,Promising,United Kingdom
14260,471,3,824.28,1,3,3,133,7,Needs Attention,United Kingdom
14261,51,2,1163.45,4,2,3,423,9,New Customers,United Kingdom
14262,8,8,2618.23,5,4,4,544,13,Champions,United Kingdom
14263,423,1,322.93,1,1,2,112,4,Lost,United Kingdom
14264,155,6,1517.36,3,4,4,344,11,Loyal Customers,United Kingdom
14265,109,4,1373.35,3,3,4,334,10,Loyal Customers,Unspecified
14266,428,1,40.56,1,1,1,111,3,Lost,United Kingdom
14267,163,3,1516.24,3,3,4,334,10,Loyal Customers,United Kingdom
14268,471,1,354.85,1,1,2,112,4,Lost,United Kingdom
14269,439,1,295.73,1,1,2,112,4,Lost,United Kingdom
14270,332,1,492.65,2,1,2,212,5,Lost,United Kingdom
14271,226,2,219.13,2,2,1,221,5,Lost,United Kingdom
14272,74,4,920.81,3,3,3,333,9,Loyal Customers,United Kingdom
14273,51,4,559.97,4,3,2,432,9,Loyal Customers,United Kingdom
14274,686,1,256.6,1,1,1,111,3,Lost,United Kingdom
14275,396,6,1189.3799999999999,2,4,3,243,9,At Risk,United Kingdom
14276,99,7,2102.68,3,4,4,344,11,Loyal Customers,United Kingdom
14277,15,9,17225.81,5,5,5,555,15,Champions,France
14278,410,1,205.82999999999998,2,1,1,211,4,Lost,United Kingdom
14279,521,2,191.86,1,2,1,121,4,Lost,United Kingdom
14280,197,1,134.04,2,1,1,211,4,Lost,United Kingdom
14281,408,1,245.14999999999998,2,1,1,211,4,Lost,United Kingdom
14282,3,25,7849.66,5,5,5,555,15,Champions,United Kingdom
14283,463,4,628.44,1,3,3,133,7,Needs Attention,United Kingdom
14284,31,3,1299.65,4,3,4,434,11,Loyal Customers,United Kingdom
14285,21,8,3284.42,4,4,5,445,13,Champions,United Kingdom
14286,24,7,8479.76,4,4,5,445,13,Champions,United Kingdom
14287,8,3,176.63,5,3,1,531,9,Loyal Customers,United Kingdom
14288,213,1,426.6,2,1,2,212,5,Lost,United Kingdom
14289,9,6,911.26,5,4,3,543,12,Loyal Customers,United Kingdom
14290,11,8,4516.56,5,4,5,545,14,Champions,United Kingdom
14291,2,23,7904.099999999999,5,5,5,555,15,Champions,United Kingdom
14292,8,16,9226.25,5,5,5,555,15,Champions,United Kingdom
14293,3,9,3267.93,5,5,5,555,15,Champions,United Kingdom
14294,407,1,375.34,2,1,2,212,5,Lost,United Kingdom
14295,40,5,2362.91,4,4,4,444,12,Champions,United Kingdom
14296,421,2,456.4,1,2,2,122,5,Lost,United Kingdom
14297,18,4,1305.33,5,3,4,534,12,Loyal Customers,United Kingdom
14298,8,82,91194.49,5,5,5,555,15,Champions,United Kingdom
14299,8,27,14499.49,5,5,5,555,15,Champions,United Kingdom
14300,19,1,43.2,5,1,1,511,7,New Customers,United Kingdom
14301,117,4,1992.1799999999998,3,3,4,334,10,Loyal Customers,United Kingdom
14302,431,3,742.9,1,3,3,133,7,Needs Attention,United Kingdom
14303,407,2,277.94,2,2,1,221,5,Lost,United Kingdom
14304,223,3,1725.01,2,3,4,234,9,Needs Attention,United Kingdom
14305,71,3,1858.96,3,3,4,334,10,Loyal Customers,United Kingdom
14306,51,6,3151.4,4,4,5,445,13,Champions,United Kingdom
14307,89,10,5071.03,3,5,5,355,13,Loyal Customers,United Kingdom
14308,549,2,1147.02,1,2,3,123,6,Needs Attention,United Kingdom
14309,8,11,3780.81,5,5,5,555,15,Champions,United Kingdom
14310,433,1,492.1,1,1,2,112,4,Lost,United Kingdom
14311,243,2,516.45,2,2,2,222,6,Lost,United Kingdom
14312,47,11,3090.29,4,5,5,455,14,Champions,United Kingdom
14314,107,2,229.79999999999998,3,2,1,321,6,Promising,United Kingdom
14315,45,8,3197.82,4,4,5,445,13,Champions,United Kingdom
